18;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.7
18;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.6
18;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.5
18;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.5
18;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.4
18;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.6
18;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.5
18;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.4
18;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.4
18;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.3
18;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.5
18;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.4
18;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3
18;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.4
18;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3
18;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.3
18;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.9
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.8
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.7
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.6
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.8
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.7
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.6
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.5
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.6
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.5
19;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.4
19;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.7
19;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.6
19;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.5
19;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.5
19;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.4
19;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.4
19;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.6
19;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.5
19;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.4;0.4
19;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.4
19;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.3
19;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.5
19;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.4
19;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.3
19;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.4
19;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.3
19;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3
19;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.9
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.8
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.7
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.6;0.6
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.9
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.8
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.7
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.6
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.7
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.6
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.5;0.5
20;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.5
20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.8
20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.7
20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.6
20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.5;0.5
20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.6
20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.5
20;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.4
20;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.5
20;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.4
20;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.7
20;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.6
20;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.4;0.5
20;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.5
20;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.4;0.4
20;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.4
20;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.3;0.3
20;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.6
20;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.5
20;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.4;0.4
20;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.4
20;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3;0.3
20;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.5
20;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.4
20;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.3
20;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.4
20;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3
20;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3
20;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.9
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.8
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.6;0.7
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.9
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.8
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.7
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.6;0.6
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.8
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.7
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.5;0.6
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.6
21;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.5;0.5
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.9
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.8
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.7
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.5;0.6
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.7
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.6
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.5;0.5
21;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.5
21;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.6
21;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.5
21;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.4;0.4
21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.8
21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.7
21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.4;0.6
21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.5;0.5
21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.6
21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.4;0.5
21;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.4;0.4
21;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.5
21;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.4;0.4
21;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.3;0.4
21;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.7
21;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.6
21;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.4;0.5
21;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.5
21;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.4;0.4
21;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3;0.4
21;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.3;0.3
21;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.6
21;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.5
21;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.4;0.4
21;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.4
21;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.3;0.3
21;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.5
21;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.4
21;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3
21;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.4
21;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3
21;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.9
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.6;0.8
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.7;0.7
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.9
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.8
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.6;0.7
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.9
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.8
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.5;0.7
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.6;0.6
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.7
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.5;0.6
22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.5;0.5
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.9
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.8
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.5;0.7
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.6;0.6
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.8
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.7
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.5;0.6
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.6
22;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.5;0.5
22;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.7
22;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.6
22;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.5;0.5
22;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.4;0.5
22;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.4;0.4
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.9
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.8
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.4;0.7
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.5;0.6
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.7
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.4;0.6
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.5;0.5
22;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.4;0.5
22;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.6
22;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.4;0.5
22;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.4;0.4
22;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.3;0.5
22;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.4;0.4
22;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.8
22;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.7
22;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.4;0.6
22;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.5;0.5
22;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.6
22;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.4;0.5
22;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.4;0.4;0.4
22;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3;0.5
22;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.4;0.4
22;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.3;0.4
22;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.3;0.3;0.3
22;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.7
22;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.6
22;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.4;0.5
22;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.5
22;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.4;0.4
22;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.3;0.4
22;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3;0.3;0.3
22;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.6
22;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.5
22;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.4;0.4
22;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.4
22;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.3
22;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.5
22;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.4
22;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3
22;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.4
22;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.6;0.9
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.7;0.8
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.9
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.6;0.8
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.7;0.7
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.9
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.5;0.8
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.6;0.7
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.8
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.5;0.7
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.6;0.6
23;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.5;0.6
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.9
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.5;0.8
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.6;0.7
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.9
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.8
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.5;0.7
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.6;0.6
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.7
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.5;0.6
23;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.5;0.5
23;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.8
23;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.7
23;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.5;0.6
23;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.4;0.6
23;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.5;0.5
23;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.4;0.5
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.9
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.4;0.8
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.5;0.7
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.6;0.6
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.8
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.4;0.7
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.5;0.6
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.4;0.6
23;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.5;0.5
23;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.7
23;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.4;0.6
23;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.5;0.5
23;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.4;0.5
23;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.4;0.4
23;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.3;0.6
23;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.4;0.5
23;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.4;0.4
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.9
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.8
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.4;0.7
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.5;0.6
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.7
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.4;0.6
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.5;0.5
23;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.4;0.4;0.5
23;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3;0.6
23;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.4;0.5
23;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.4;0.4;0.4
23;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.3;0.5
23;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.4;0.4
23;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.3;0.3;0.4
23;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.8
23;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.7
23;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.4;0.6
23;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.5;0.5
23;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.6
23;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.4;0.5
23;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.4;0.4;0.4
23;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.3;0.5
23;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.4;0.4
23;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3;0.3;0.4
23;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.3;0.3;0.3
23;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.7
23;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.6
23;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.4;0.5
23;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.5
23;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.4;0.4
23;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.4
23;0.1;0.1;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3
23;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.6
